Open,High,Low,Close,Volume,Close_Target
0.03928747325277582,0.03973923444076427,0.041704475634200155,0.04580577367589456,0.15881196130779784,40.341888427734375
0.043164116783758644,0.043404861065126255,0.0461856016441361,0.04575657595084337,0.19992114041928488,40.334861755371094
0.043180444328326406,0.04164533257274006,0.046384733236571496,0.04706832832350294,0.12642577232226415,40.522212982177734
0.04465268020288665,0.04474081972471611,0.04799468948202151,0.05029863171998272,0.1391403579061148,40.98358154296875
0.046141124371482434,0.04513176099081467,0.049455114356780905,0.04923276113712838,0.10705610660663467,40.83134841918945
0.046468239691491886,0.04423568803416078,0.04859207910772195,0.04919993594489824,0.11760006112785959,40.82666015625
0.044194673024326336,0.042997612145529995,0.047911693620582285,0.04913441910475136,0.14225207996960165,40.81730270385742
0.046533758572419925,0.0449363455646688,0.05038462997192983,0.05075775706940183,0.0873409245698511,41.04915618896485
0.049134540319695275,0.04798287829413994,0.05230982051733413,0.053725619181216544,0.1573821670418809,41.47304153442383
0.05194799511979781,0.05129010571467857,0.05312308049262543,0.05224990110058242,0.20041918196329078,41.26227188110352
0.04908543086168049,0.05106197088944536,0.051347192796041,0.05702141270898059,0.2504401919528334,41.94376373291016
0.05435253589339212,0.05244685613237371,0.056625017933941035,0.05728382728478287,0.21730590306474085,41.98124313354492
0.05310931238566946,0.05159959600232228,0.05523081471729879,0.05597199478553522,0.23008585660124226,41.79388046264648
0.05096659378641161,0.04866715541973632,0.05388655781560453,0.05357807942378828,0.1749225676698387,41.45196914672851
0.05096655995105415,0.05137155205267141,0.05425165352045258,0.0536436229727979,0.2328250850932747,41.46133041381836
0.05088474037431823,0.04788509794228074,0.048243594841562765,0.04901962441296526,0.42390702414353854,40.800907135009766
0.04640283085469121,0.04405651218162293,0.04381225032986419,0.04392010126202983,0.3245466985278114,40.072566986083984
0.042297221339942404,0.039250504551608834,0.04303224487792823,0.04457601751165363,0.29978988344451807,40.1662483215332
0.039287414167428425,0.03625275031158692,0.038069756479808536,0.03875498114435949,0.4190853594456314,39.33485794067383
0.03171418621429517,0.031707519947077656,0.03413648811677633,0.03713183014174781,0.3714373098959669,39.103031158447266
0.03390592038532664,0.0334506175125292,0.03712377479902512,0.037885954879435246,0.23064407816514887,39.21073913574219
0.034396653204202765,0.03374386783221134,0.037555291910554234,0.0384598749206404,0.3837078084364123,39.29270935058594
0.03248290650293484,0.030778833751075596,0.026501939608942593,0.026522829506646417,0.7921330021177511,37.587799072265625
0.021196371038114004,0.026021589069458173,0.01969720833258881,0.019947534857351457,0.6483722728538979,36.648681640625
0.014211829778841667,0.025760911299612776,0.01637786051623208,0.030671223348788246,0.6017358701904953,38.180294036865234
0.02772291573327279,0.02523960161614991,0.024792445099688865,0.02494866255818451,0.42913127242285043,37.36296844482422
0.02314285765550561,0.02132956787039203,0.018087323904804775,0.01775030356035856,0.4579958926576424,36.334861755371094
0.01892340803760101,0.017311647094938987,0.011154177253537345,0.020862046315414773,0.6269367723171939,36.779296875
0.0212719714511605,0.027126484220388603,0.023269125101129218,0.031234299591746506,0.5247023319579327,38.26071548461914
0.02693823187064348,0.028533303596998127,0.030168198257655876,0.03391792598695176,0.2313735015098075,38.644004821777344
0.02872845565026466,0.03309723685235283,0.032217960527362144,0.03890652723118926,0.3153733958391527,39.356502532958984
0.03981458322994347,0.042175997954461586,0.04241654820454971,0.048159278528411065,0.4243438480810937,40.67802810668945
0.044035551699564746,0.04500598613325435,0.04703260327840908,0.047237288588798165,0.31050919009269506,40.54634475708008
0.04352635339336114,0.04408984779300079,0.04644927765857426,0.046282339912641746,0.2457056845251273,40.40995407104492
0.04480752098028318,0.04386094046012873,0.04576613739333091,0.044998257921715634,0.2824476618476126,40.22655487060547
0.04311580600430931,0.043582800286733336,0.04693260992517456,0.04735253733124978,0.21521516616646608,40.56280517578125
0.04618704499271542,0.04636365476283111,0.049982146645169256,0.052291700470672,0.2444802948095628,41.26824188232422
0.05058866906115217,0.052481610595011774,0.05443156465964666,0.05800469948843734,0.2896132345619975,42.08420181274414
0.05510523329429612,0.05426463163839951,0.05768110514337299,0.057049777521143596,0.29756010994854165,41.94781494140625
0.0553680149910446,0.054493662853915104,0.057497814305978945,0.05660526191960891,0.2856693680854008,41.88432693481445
0.05418548241474086,0.0531195760962585,0.04851570188270232,0.05146850661410163,0.4000103683102054,41.15066909790039
0.044758161819411946,0.04742693676871712,0.04816572307630351,0.053460640554597205,0.29264091211493337,41.43519592285156
0.04871625385382039,0.04978243639714397,0.05161518735100118,0.05446486708239284,0.18833648658839763,41.5786247253418
0.05315083333433174,0.05061682333338002,0.05429828583733459,0.05421802377353124,0.14047365662288058,41.54336929321289
0.048272886598533404,0.046690836128999214,0.05119866380214244,0.051517891301191554,0.22259863205635355,41.15772247314453
0.049159845676130576,0.04876838086505103,0.052531899964218476,0.05466259279279129,0.1403242441596788,41.60686492919922
0.05323293517261263,0.05347947435373429,0.05639796661072327,0.05966756656984984,0.22759668646776277,42.32170104980469
0.0570596585074411,0.05738904286470581,0.061097310895888324,0.06253227905400571,0.22782391792221546,42.73085403442383
0.060837215776013975,0.05920485104343942,0.05948091752749468,0.05965114061930343,0.22249487340135232,42.31935501098633
0.057108997316984655,0.05433012372102575,0.05709788721308534,0.05713214765363972,0.1983699485270165,41.95957946777344
0.05411979815595669,0.053872061593020326,0.057531141029756816,0.0574778404632692,0.12963398993490216,42.00895309448242
0.05436617354905099,0.05203996038264147,0.05678125040891585,0.056440655198930045,0.30250524744590024,41.860816955566406
0.05218171159609575,0.04934077380751861,0.050182063450421255,0.05196235348500089,0.24068687838271785,41.2212028503418
0.04876562753211289,0.04824487274975048,0.052315193609088484,0.05186366423740907,0.09752691173132177,41.20710754394531
0.04843715616278743,0.04544764735495588,0.04618271272385449,0.045327498071936034,0.2781240386937114,40.27357864379883
0.040159524842651284,0.041505337313981094,0.041750011647523566,0.041343230190944824,0.3241503404657067,39.70452499389648
0.037515210140216804,0.036990435552182344,0.03565077513701981,0.03490575327306361,0.3193566906046499,38.78509140014648
0.03698967843265277,0.042192355585639496,0.038150453104879356,0.04779705293278447,0.28316982208642116,40.62629318237305
0.04620340562353359,0.04554569356578847,0.038950278640675795,0.04050345013065204,0.31825477368853683,39.5845832824707
0.03564292070495262,0.03715406187217257,0.036067419398977285,0.03744122560699914,0.3259941317650785,39.147220611572266
0.036562597543223,0.03998395329251547,0.03891695689270358,0.03958148689990182,0.29206505157967655,39.452903747558594
0.034641054241863145,0.03538737298328526,0.034867574294349224,0.03777049246608222,0.28364296155322677,39.19424819946289
0.036283398731547956,0.0350765182755865,0.035550774296938814,0.04058579355428549,0.20780783578592832,39.596343994140625
0.03175043046765491,0.04040928092452212,0.03536748513680865,0.04588720899819698,0.2527093937377103,40.353519439697266
0.04439692515346694,0.04404088289204211,0.047549241263482256,0.047846517746462425,0.17310264086111715,40.633358001708984
0.041752590597326666,0.04117812402991544,0.04108336567813903,0.04056936760373908,0.25685766476465943,39.593997955322266
0.03996243070019251,0.04217601142332106,0.043833044719789716,0.0433188847631687,0.1947311324961234,39.986698150634766
0.04508673030794763,0.043664656676441316,0.04663269871718101,0.04858739488826208,0.18841119281999852,40.73917388916016
0.04382208545455424,0.04353379177174954,0.04691599352430709,0.04725382137479528,0.12639464472576378,40.5487060546875
0.04576002063340212,0.045300374105240515,0.04914891535514487,0.050052589677001436,0.13114367836517005,40.94844055175781
0.048010121438867626,0.04667448539350377,0.05049878620466702,0.05102399101256694,0.1543337377579448,41.087181091308594
0.04842067089491936,0.04724698180220854,0.052131840157025544,0.05281853278697746,0.1175419562810589,41.34348678588867
0.05081859242290304,0.0517454891369869,0.05476483684190736,0.05680282737683129,0.16970143215017686,41.91254425048828
0.052986547532764106,0.0515492123299085,0.0555480778911453,0.05614426694980246,0.10899328069550762,41.818485260009766
0.04633493440051739,0.04593843297242839,0.0485157789489461,0.047846517746462425,0.2548188071938853,40.633358001708984
0.04114493379209139,0.03911702777974474,0.03646734315920053,0.03618996880830316,0.573174225228307,38.968509674072266
0.034953142371978274,0.03208305257647065,0.03423434933885844,0.035399733688276314,0.2725272968429451,38.85564422607422
0.03304792191822864,0.03111788728357484,0.029451637382654883,0.031612977846782186,0.243231040603348,38.31480026245117
0.028038639270184962,0.02962930450738316,0.03143471675920584,0.03278191793070734,0.18813623238424526,38.48175430297851
0.030502183561493923,0.030136360946943663,0.03303444168930586,0.0337203338208667,0.18378770715314374,38.61578369140625
0.03030513069503621,0.02784625828724807,0.028468442575576736,0.03059221853298949,0.2636071652724894,38.16901016235352
0.02723374983703558,0.032639057547596384,0.030484698697859358,0.03543247875391842,0.3338683760931218,38.860321044921875
